u_rel_l2,v_rel_l2,p_rel_l2_centered,speed_rel_l2,omega_rel_l2,u_rmse,v_rmse,p_rmse_centered,omega_rmse,u_mae,v_mae,p_mae_centered,omega_mae,u_reference_norm,v_reference_norm,p_reference_norm,omega_reference_norm,u_pred_mean,v_pred_mean,p_pred_std_centered,speed_pred_mean,speed_pred_max,omega_pred_abs_mean,omega_pred_abs_max,pressure_gradient_error,divergence_norm,continuity_residual_mean,momentum_residual_mean,pde_residual_mean,pde_residual_max,boundary_condition_error,u_boundary_rmse,v_boundary_rmse,boundary_speed_rmse,centerline_pde_residual_mean,centerline_continuity_residual_mean,corner_pde_residual_mean,corner_boundary_error,u_centerline_rmse,v_centerline_rmse,u_centerline_rel_l2,v_centerline_rel_l2,centerline_extrema_error,centerline_profile_score,cavity_benchmark_score,cavity_profile_reference_source,unweighted_data_loss,unweighted_pde_loss,unweighted_bc_loss,unweighted_validation_loss,wall_clock_eval_sec,num_eval_points,lid_corner_boundary_error,near_wall_residual_proxy,mode,method,seed,benchmark,architecture,model_kind,parameter_count,optimizer_name,optimizer_steps,adam_steps,lbfgs_steps,collocation_points_seen,boundary_points_seen,data_points_seen,wall_clock_train_sec,full_field_reference_used,profile_reference_used,boundary_left_fraction,boundary_right_fraction,boundary_bottom_fraction,boundary_top_fraction,boundary_lid_corner_band_fraction,final_total_loss,reference_kind,has_reference,run_type,reportable,collapse_evaluated,collapsed,J_score,baseline_algorithm,adaptive_sampling_enabled,accepted_interventions,rejected_interventions,rollback_count,suite,run_dir,number_of_active_patches,most_frequently_targeted_variable,most_frequently_targeted_patch
,,,,,,,,,,,,,,,,,0.018081558868288994,-0.009050289168953896,0.19794417917728424,0.5585187077522278,1.0019487142562866,1.2813414335250854,1.7390776872634888,,1.4679598808288574,1.4679598808288574,0.8834970593452454,1.753852367401123,2.122431993484497,0.8908532857894897,0.8176142573356628,0.49263498187065125,0.9545587301254272,1.8015462226909285,1.55627224656201,1.586375206708908,1.066558837890625,0.5114603195152897,0.6257751153903789,1.1194155935903458,4.690809360064337,1.8192289504289627,1.1372354349056686,7.952626978699347,ghia_1982,,3.1259984970092773,0.9111823439598083,4.037180840969086,0.0065233707427978516,81,1.066558837890625,1.6795677840709686,vanilla_pinn,vanilla,0,lid_driven_cavity,"direct_uvp:[16, 16]:tanh",direct_uvp,371,adam_lbfgs,2,2,0,64,64,0,0.08784294128417969,False,True,0.11842105263157894,0.13157894736842105,0.07894736842105263,0.5131578947368421,0.15789473684210525,46.119232177734375,ghia,False,smoke,False,False,False,0.43846309185028076,uniform_fixed_weight_pinn,False,0,0,0,smoke,experiments\logs\lid_driven_cavity_vanilla_pinn_seed0_20260603-202903,,,
,,,,,,,,,,,,,,,,,0.018081603571772575,-0.009054252877831459,0.1979445070028305,0.5585156679153442,1.001949667930603,1.2813165187835693,1.7390450239181519,,1.4679639339447021,1.4679639339447021,0.8834943175315857,1.7538557052612305,2.1224429607391357,0.8908480405807495,0.8176091909408569,0.49263253808021545,0.9545530676841736,1.8015495596611224,1.5562765837979857,1.586378276348114,1.066554069519043,0.5114537603852436,0.6257721383263328,1.1194012378482212,4.690787043996552,1.8192423018693924,1.1372258987115764,7.952630197899237,ghia_1982,,3.126011610031128,0.9111716151237488,4.037183225154877,0.004899501800537109,81,1.066554069519043,1.679571270942688,local_constrained_vara,vara,0,lid_driven_cavity,"direct_uvp:[16, 16]:tanh",direct_uvp,371,adam_lbfgs,2,2,0,64,64,0,2.038811445236206,False,True,0.12,0.13333333333333333,0.06666666666666667,0.49333333333333335,0.18666666666666668,46.285282135009766,ghia,False,smoke,False,False,False,14.54663609855861,,,1,0,0,smoke,experiments\logs\lid_driven_cavity_local_constrained_vara_seed0_20260603-202906,1.0,corner_boundary_error,3.0
